accident_id,date,time,city,latitude,longitude,weather,severity,vehicle_type,cause,casualties,reported_by
A300250,2024-12-30,18:57,Mumbai,20.487389,73.195216,Hazy,Minor,Bicycle,Mechanical Failure,1,Citizen
A300251,2023-03-05,15:34,Mumbai,15.248204,70.972807,Clear,Minor,Motorcycle,Weather,0,Police
A300252,2021-01-09,07:12,Pune,27.171489,72.536761,Clear,Severe,Motorcycle,Weather,1,Police
A300253,2025-08-04,02:33,Surat,18.652147,71.763681,Fog,Minor,Bicycle,Unknown,0,Police
A300254,2024-10-08,13:52,Surat,9.716957,70.398037,Rain,Minor,Car,Distracted,0,Police
A300255,2022-05-15,03:53,Hyderabad,14.033877,71.522617,Rain,Severe,Motorcycle,Speeding,0,Police
A300256,2024-03-17,10:49,Mumbai,21.614393,68.510639,Hazy,Minor,Truck,Distracted,0,Hospital
A300257,2021-11-18,11:21,Jaipur,15.238665,68.179921,Clear,Fatal,Motorcycle,Speeding,0,Citizen
A300258,2023-09-08,15:30,Delhi,14.185072,76.527946,Fog,Moderate,Car,Speeding,0,Police
A300259,2025-06-16,04:38,Delhi,17.573055,74.21762,Clear,Minor,Car,Mechanical Failure,0,Police
A300260,2021-07-16,08:00,Mumbai,13.577552,69.312874,Clear,Minor,Motorcycle,Bad Road,0,Hospital
A300261,2021-12-14,12:29,Surat,13.702831,69.592884,Clear,Minor,Car,Distracted,0,Police
A300262,2021-04-10,13:08,Hyderabad,26.156181,71.1753,Fog,Minor,Truck,Unknown,0,Citizen
A300263,2024-04-21,16:49,Mumbai,21.744713,75.311993,Clear,Minor,Car,Weather,1,Police
A300264,2021-11-03,18:09,Pune,25.003601,69.688995,Clear,Moderate,Car,Mechanical Failure,1,Police
A300265,2024-08-13,22:18,Mumbai,8.981805,68.245357,Clear,Minor,Car,Distracted,1,Police
A300266,2021-11-24,19:01,Jaipur,20.539531,70.499577,Rain,Minor,Motorcycle,Bad Road,0,Police
A300267,2022-11-30,19:02,Jaipur,20.01792,68.153166,Clear,Minor,Motorcycle,Unknown,0,Citizen
A300268,2021-08-19,02:08,Kolkata,28.419209,71.648531,Clear,Moderate,Motorcycle,Mechanical Failure,0,Police
A300269,2023-01-22,10:40,Hyderabad,13.930652,70.185384,Clear,Minor,Bus,Distracted,1,Police
A300270,2021-10-25,19:57,Surat,18.31855,70.502243,Rain,Minor,Motorcycle,Speeding,0,Police
A300271,2022-07-31,16:05,Pune,13.454278,75.259295,Clear,Minor,Car,Bad Road,0,Police
A300272,2021-08-15,08:47,Surat,17.113702,71.136337,Clear,Minor,Car,Distracted,0,Police
A300273,2025-01-28,14:48,Chennai,8.756499,70.949912,Rain,Moderate,Motorcycle,Unknown,0,Hospital
A300274,2021-12-17,07:38,Bengaluru,13.529401,71.61016,Rain,Minor,Truck,Drunk Driving,0,Police
A300275,2022-02-02,17:39,Mumbai,10.069841,73.654849,Rain,Minor,Bus,Weather,0,Police
A300276,2025-05-01,03:23,Kolkata,24.191068,75.228381,Storm,Minor,Car,Unknown,0,Hospital
A300277,2023-12-19,22:54,Chennai,14.153091,73.885972,Hazy,Minor,Bus,Bad Road,0,Police
A300278,2021-01-03,09:54,Mumbai,16.250035,74.186688,Fog,Minor,Car,Distracted,0,Police
A300279,2024-11-06,08:21,Hyderabad,13.904634,74.697136,Storm,Minor,Motorcycle,Weather,0,Citizen
A300280,2024-11-04,09:37,Bengaluru,28.597592,76.593692,Rain,Minor,Motorcycle,Bad Road,0,Police
A300281,2021-08-21,11:49,Jaipur,25.630147,69.187409,Clear,Minor,Bicycle,Drunk Driving,0,Citizen
A300282,2022-09-13,01:34,Delhi,28.589046,68.52666,Snow (rare),Fatal,Car,Unknown,1,Police
A300283,2021-04-22,07:16,Bengaluru,28.225467,72.228233,Clear,Minor,Motorcycle,Distracted,0,Police
A300284,2021-09-05,17:50,Chennai,13.190301,68.471144,Clear,Minor,Bicycle,Weather,0,Police
A300285,2024-12-23,14:44,Lucknow,18.069361,74.154469,Clear,Severe,Car,Drunk Driving,0,Police
A300286,2021-05-26,14:31,Kolkata,22.775307,74.914521,Clear,Minor,Bus,Bad Road,0,Police
A300287,2025-03-14,01:28,Hyderabad,18.231994,68.950522,Rain,Moderate,Car,Drunk Driving,1,Police
A300288,2025-03-17,13:36,Pune,16.611139,76.711821,Clear,Minor,Motorcycle,Speeding,0,Hospital
A300289,2021-09-02,16:12,Delhi,20.861725,73.582098,Clear,Minor,Car,Drunk Driving,1,Police
A300290,2021-03-15,03:00,Lucknow,27.874454,69.560811,Storm,Minor,Truck,Bad Road,1,Police
A300291,2024-05-25,09:09,Hyderabad,17.260227,68.80157,Hazy,Minor,Bus,Mechanical Failure,0,Citizen
A300292,2024-01-30,03:34,Bengaluru,10.461414,69.359624,Clear,Fatal,Bus,Distracted,0,Police
A300293,2021-12-04,22:27,Mumbai,9.526386,70.521974,Rain,Moderate,Truck,Bad Road,0,Police
A300294,2023-10-09,10:22,Surat,13.287332,71.898492,Rain,Minor,Car,Drunk Driving,0,Police
A300295,2023-12-27,19:56,Pune,12.440062,70.221487,Clear,Minor,Motorcycle,Weather,1,Police
A300296,2022-05-26,11:55,Chennai,21.566578,75.131301,Clear,Minor,Truck,Unknown,1,Citizen
A300297,2024-09-21,08:30,Lucknow,23.994774,76.083101,Clear,Minor,Motorcycle,Bad Road,0,Citizen
A300298,2021-04-04,12:04,Mumbai,15.300992,73.423346,Fog,Minor,Car,Distracted,0,Citizen
A300299,2021-02-04,15:54,Jaipur,9.466123,71.582468,Rain,Minor,Car,Drunk Driving,0,Citizen
A300300,2025-07-20,01:51,Delhi,18.894529,69.623484,Storm,Moderate,Motorcycle,Weather,0,Citizen
A300301,2021-11-25,03:02,Mumbai,9.226794,70.942739,Clear,Minor,Car,Speeding,1,Police
A300302,2022-08-09,05:16,Delhi,26.757647,70.669142,Fog,Minor,Bus,Weather,0,Citizen
A300303,2021-06-30,20:32,Mumbai,20.842499,75.788409,Rain,Moderate,Truck,Speeding,0,Insurance
A300304,2022-10-04,02:34,Hyderabad,15.498271,76.213462,Clear,Fatal,Bicycle,Speeding,0,Citizen
A300305,2024-11-15,07:14,Delhi,15.349482,76.886094,Clear,Moderate,Car,Mechanical Failure,0,Police
A300306,2025-05-11,14:08,Mumbai,26.163511,75.200227,Rain,Minor,Car,Distracted,0,Police
A300307,2021-06-08,05:09,Mumbai,26.544726,73.836303,Clear,Moderate,Motorcycle,Bad Road,0,Citizen
A300308,2022-06-15,18:27,Pune,16.163279,69.157557,Fog,Moderate,Bus,Mechanical Failure,0,Citizen
A300309,2024-04-27,00:03,Lucknow,24.76365,68.448635,Snow (rare),Severe,Motorcycle,Weather,0,Citizen
A300310,2023-07-19,21:21,Hyderabad,23.346353,71.028306,Clear,Minor,Car,Distracted,0,Police
A300311,2025-02-06,08:25,Kolkata,13.291429,74.10454,Storm,Minor,Motorcycle,Distracted,0,Police
A300312,2024-10-11,16:50,Kolkata,8.731225,72.72999,Clear,Moderate,Motorcycle,Mechanical Failure,1,Police
A300313,2022-10-12,05:18,Bengaluru,23.007221,69.592908,Hazy,Minor,Motorcycle,Mechanical Failure,0,Police
A300314,2025-05-07,04:22,Jaipur,12.978623,76.875426,Hazy,Moderate,Motorcycle,Speeding,0,Police
A300315,2022-10-03,20:53,Delhi,17.599024,74.480349,Clear,Minor,Car,Bad Road,0,Hospital
A300316,2024-07-30,07:45,Pune,19.042191,69.044552,Clear,Moderate,Bus,Speeding,0,Police
A300317,2024-04-20,05:06,Surat,25.466533,72.538147,Clear,Moderate,Bus,Drunk Driving,0,Insurance
A300318,2024-07-28,07:56,Bengaluru,25.481327,68.274348,Rain,Minor,Car,Speeding,0,Police
A300319,2022-04-07,00:26,Surat,21.259086,72.788956,Rain,Minor,Car,Distracted,0,Police
A300320,2023-09-28,10:24,Delhi,23.556004,75.301194,Rain,Severe,Bus,Weather,0,Police
A300321,2024-11-22,20:42,Hyderabad,21.603474,69.621288,Rain,Moderate,Motorcycle,Distracted,0,Police
A300322,2021-12-26,13:43,Hyderabad,14.273109,73.865427,Fog,Moderate,Car,Mechanical Failure,0,Police
A300323,2024-10-27,12:32,Lucknow,23.12391,74.010367,Clear,Minor,Motorcycle,Distracted,0,Police
A300324,2023-11-28,11:29,Jaipur,27.159429,72.975264,Clear,Moderate,Bus,Weather,1,Citizen
A300325,2021-01-10,21:10,Pune,23.43516,71.931481,Clear,Minor,Car,Speeding,1,Police
A300326,2021-01-18,06:53,Hyderabad,9.732274,73.262505,Rain,Minor,Car,Bad Road,2,Police
A300327,2025-04-21,20:58,Bengaluru,15.995895,76.106502,Snow (rare),Minor,Motorcycle,Distracted,0,Police
A300328,2024-03-24,13:31,Delhi,22.860436,72.904905,Rain,Minor,Truck,Mechanical Failure,1,Police
A300329,2023-11-19,16:33,Bengaluru,28.066648,69.028524,Rain,Minor,Car,Drunk Driving,0,Police
A300330,2023-11-04,06:11,Chennai,19.98431,73.234523,Clear,Minor,Motorcycle,Weather,0,Police
A300331,2022-03-27,14:10,Bengaluru,20.713216,70.756612,Clear,Moderate,Car,Bad Road,0,Police
A300332,2021-07-06,19:17,Delhi,25.380106,74.240661,Clear,Minor,Bicycle,Mechanical Failure,0,Police
A300333,2023-06-28,19:22,Surat,10.761689,73.872822,Clear,Minor,Truck,Speeding,1,Hospital
A300334,2023-01-07,21:10,Delhi,16.099201,71.983808,Clear,Severe,Bus,Bad Road,0,Citizen
A300335,2025-01-11,00:24,Lucknow,12.550835,75.217382,Clear,Fatal,Car,Bad Road,0,Citizen
A300336,2023-08-20,01:39,Chennai,15.665327,69.936642,Snow (rare),Severe,Bicycle,Speeding,1,Hospital
A300337,2021-06-27,19:52,Bengaluru,19.549512,75.882823,Storm,Moderate,Bus,Speeding,1,Police
A300338,2024-08-03,08:52,Chennai,13.358125,69.607698,Clear,Minor,Bus,Mechanical Failure,0,Police
A300339,2023-02-04,04:32,Chennai,26.28066,68.937182,Clear,Moderate,Motorcycle,Drunk Driving,1,Police
A300340,2025-01-26,15:18,Mumbai,16.737996,76.69797,Clear,Severe,Motorcycle,Weather,1,Citizen
A300341,2023-03-06,18:32,Chennai,15.627494,73.903157,Clear,Moderate,Motorcycle,Mechanical Failure,1,Police
A300342,2023-02-13,18:42,Bengaluru,12.259383,74.818419,Clear,Minor,Motorcycle,Drunk Driving,1,Police
A300343,2022-03-20,11:46,Hyderabad,8.568089,76.635561,Rain,Minor,Pedestrian,Bad Road,0,Police
A300344,2023-08-07,01:07,Bengaluru,28.063115,73.280386,Clear,Moderate,Car,Mechanical Failure,0,Police
A300345,2021-09-20,18:47,Jaipur,9.895313,70.232414,Hazy,Minor,Car,Drunk Driving,1,Police
A300346,2023-01-29,04:36,Surat,26.047783,75.429778,Clear,Minor,Car,Distracted,0,Police
A300347,2022-06-05,10:49,Kolkata,23.223319,71.696669,Storm,Minor,Motorcycle,Unknown,0,Police
A300348,2024-07-13,15:17,Pune,27.086199,75.684338,Hazy,Minor,Bus,Mechanical Failure,0,Police
A300349,2022-07-30,10:15,Kolkata,10.33376,74.938428,Hazy,Minor,Truck,Drunk Driving,0,Citizen
A300350,2021-05-08,03:45,Bengaluru,26.575296,77.545386,Clear,Minor,Car,Bad Road,1,Citizen
A300351,2022-09-27,01:26,Hyderabad,10.23698,74.552895,Hazy,Minor,Car,Weather,2,Citizen
A300352,2021-02-11,19:40,Surat,10.179062,70.97489,Snow (rare),Minor,Car,Speeding,0,Insurance
A300353,2025-03-04,15:38,Chennai,10.590297,68.807348,Clear,Minor,Car,Distracted,1,Police
A300354,2021-06-10,22:58,Jaipur,23.440271,75.292226,Clear,Minor,Pedestrian,Distracted,0,Citizen
A300355,2021-12-23,16:43,Surat,12.862272,71.669916,Clear,Moderate,Car,Speeding,0,Police
A300356,2024-10-28,18:10,Pune,19.070763,70.020041,Storm,Minor,Car,Unknown,0,Police
A300357,2025-03-16,16:32,Bengaluru,10.697905,68.959374,Rain,Minor,Motorcycle,Distracted,0,Citizen
A300358,2023-01-22,10:31,Bengaluru,27.35734,73.641164,Rain,Minor,Motorcycle,Unknown,0,Police
A300359,2024-03-09,01:38,Chennai,22.034273,74.451937,Rain,Minor,Car,Unknown,0,Citizen
A300360,2021-12-17,11:48,Jaipur,10.451342,76.639833,Rain,Minor,Bus,Weather,0,Police
A300361,2023-03-13,01:58,Lucknow,21.351211,77.133221,Rain,Fatal,Motorcycle,Distracted,1,Hospital
A300362,2022-08-02,09:56,Mumbai,27.812922,75.887064,Clear,Minor,Bus,Mechanical Failure,1,Citizen
A300363,2024-10-11,12:09,Hyderabad,28.137899,72.250789,Rain,Minor,Motorcycle,Unknown,0,Police
A300364,2021-04-06,11:44,Lucknow,27.303064,71.067478,Clear,Minor,Bus,Mechanical Failure,0,Citizen
A300365,2025-02-01,00:46,Delhi,10.773014,68.999216,Clear,Minor,Car,Distracted,0,Citizen
A300366,2024-01-29,19:55,Bengaluru,24.074987,75.537808,Fog,Minor,Motorcycle,Speeding,1,Hospital
A300367,2023-06-30,08:00,Mumbai,10.469307,76.14691,Rain,Severe,Motorcycle,Speeding,0,Police
A300368,2023-12-06,02:03,Mumbai,17.086402,71.010817,Clear,Severe,Bicycle,Weather,1,Citizen
A300369,2022-07-31,22:11,Bengaluru,24.252575,68.377519,Clear,Minor,Car,Speeding,0,Police
A300370,2024-11-24,10:24,Surat,24.492855,76.734684,Rain,Minor,Car,Unknown,0,Police
A300371,2025-07-19,01:48,Mumbai,28.508677,75.304066,Clear,Fatal,Car,Weather,0,Insurance
A300372,2022-10-07,13:07,Delhi,18.857001,68.75585,Hazy,Minor,Motorcycle,Unknown,0,Hospital
A300373,2023-09-25,17:30,Chennai,14.427627,70.527618,Clear,Minor,Truck,Weather,0,Hospital
A300374,2025-06-16,06:46,Delhi,17.830462,72.655565,Rain,Minor,Bus,Distracted,0,Insurance
A300375,2023-01-09,00:03,Mumbai,9.897713,73.950706,Clear,Fatal,Car,Speeding,0,Police
A300376,2025-08-02,03:45,Jaipur,28.15175,77.674151,Clear,Minor,Motorcycle,Mechanical Failure,0,Police
A300377,2023-06-07,08:51,Pune,10.161883,68.563817,Rain,Minor,Pedestrian,Mechanical Failure,1,Police
A300378,2024-01-14,19:17,Bengaluru,10.041467,69.108153,Clear,Minor,Bicycle,Bad Road,1,Insurance
A300379,2022-01-28,01:20,Lucknow,19.224283,68.747744,Clear,Minor,Car,Weather,0,Citizen
A300380,2021-12-31,13:06,Lucknow,22.241486,75.009984,Rain,Moderate,Pedestrian,Weather,0,Police
A300381,2023-10-17,02:07,Bengaluru,21.967871,73.942945,Fog,Minor,Pedestrian,Mechanical Failure,0,Citizen
A300382,2025-09-29,03:15,Jaipur,26.734234,77.245564,Clear,Minor,Truck,Unknown,0,Police
A300383,2021-10-31,06:37,Hyderabad,10.888115,74.400765,Rain,Severe,Truck,Weather,1,Citizen
A300384,2021-11-23,04:01,Jaipur,21.250615,68.972651,Clear,Minor,Car,Weather,0,Citizen
A300385,2023-04-13,18:12,Lucknow,20.242549,72.406152,Rain,Minor,Car,Distracted,0,Citizen
A300386,2022-06-29,02:26,Kolkata,17.679773,76.086848,Hazy,Minor,Car,Weather,0,Police
A300387,2024-08-18,16:44,Hyderabad,28.332857,75.053749,Clear,Moderate,Car,Weather,0,Police
A300388,2023-08-26,11:04,Kolkata,19.443593,70.176796,Clear,Minor,Car,Mechanical Failure,0,Citizen
A300389,2024-09-03,00:46,Bengaluru,10.965915,74.837887,Clear,Minor,Car,Distracted,1,Citizen
A300390,2024-06-10,11:35,Surat,27.749499,71.814561,Clear,Moderate,Motorcycle,Mechanical Failure,1,Citizen
A300391,2023-03-03,04:16,Kolkata,28.19394,75.036507,Clear,Severe,Car,Mechanical Failure,1,Police
A300392,2025-07-21,02:16,Chennai,10.997925,71.621899,Hazy,Minor,Car,Speeding,0,Police
A300393,2022-04-26,09:10,Hyderabad,8.329288,72.012648,Rain,Moderate,Car,Speeding,0,Police
A300394,2023-05-04,13:42,Surat,19.961338,70.279669,Rain,Minor,Motorcycle,Mechanical Failure,0,Police
A300395,2021-07-15,05:04,Lucknow,18.164713,69.295404,Clear,Minor,Car,Weather,0,Citizen
A300396,2021-01-13,11:49,Jaipur,23.213143,69.376067,Clear,Moderate,Car,Weather,0,Police
A300397,2023-08-27,21:24,Lucknow,12.897934,77.004564,Clear,Minor,Motorcycle,Weather,0,Police
A300398,2023-09-01,13:27,Jaipur,17.856572,71.752033,Clear,Severe,Car,Drunk Driving,1,Police
A300399,2024-01-15,09:10,Hyderabad,17.482381,77.310956,Fog,Minor,Truck,Speeding,0,Police
A300400,2023-12-08,11:09,Surat,23.498599,71.462011,Fog,Moderate,Car,Mechanical Failure,0,Police
A300401,2024-04-29,07:52,Delhi,14.149664,72.685188,Clear,Moderate,Car,Unknown,0,Citizen
A300402,2024-10-20,13:58,Chennai,15.824229,68.542689,Fog,Moderate,Bus,Unknown,0,Hospital
A300403,2021-08-19,05:16,Jaipur,17.818768,70.292775,Storm,Minor,Bus,Bad Road,0,Police
A300404,2022-12-25,06:48,Jaipur,14.772728,73.808206,Fog,Minor,Car,Drunk Driving,2,Police
A300405,2021-07-02,04:33,Jaipur,11.623506,69.3481,Clear,Minor,Motorcycle,Speeding,0,Citizen
A300406,2023-06-24,02:28,Lucknow,10.370467,76.249744,Fog,Minor,Bicycle,Distracted,0,Police
A300407,2021-09-02,14:08,Jaipur,24.586773,70.295412,Clear,Moderate,Pedestrian,Weather,0,Police
A300408,2021-11-14,11:20,Chennai,15.78084,75.239259,Rain,Minor,Car,Bad Road,0,Citizen
A300409,2024-03-21,02:16,Kolkata,10.546754,75.03219,Clear,Minor,Car,Mechanical Failure,0,Citizen
A300410,2023-11-14,07:18,Delhi,20.489467,69.142858,Hazy,Fatal,Car,Speeding,1,Police
A300411,2021-02-25,15:38,Chennai,25.498897,75.355166,Clear,Minor,Bus,Weather,0,Police
A300412,2024-09-09,01:22,Lucknow,19.06875,69.482287,Clear,Minor,Car,Speeding,0,Police
A300413,2022-05-09,04:53,Surat,24.293012,72.52017,Clear,Minor,Truck,Unknown,1,Citizen
A300414,2022-08-11,00:54,Mumbai,8.847829,70.182829,Clear,Fatal,Bicycle,Distracted,0,Police
A300415,2023-12-25,01:03,Delhi,19.048959,71.728562,Clear,Moderate,Bus,Distracted,1,Police
A300416,2024-02-12,05:32,Kolkata,22.01337,68.304191,Clear,Severe,Car,Drunk Driving,0,Police
A300417,2024-07-04,19:12,Hyderabad,24.185021,72.515764,Clear,Minor,Car,Weather,0,Police
A300418,2025-04-29,04:40,Kolkata,10.825207,76.969799,Storm,Severe,Car,Mechanical Failure,0,Police
A300419,2023-08-03,16:41,Surat,15.400834,74.41416,Clear,Minor,Pedestrian,Unknown,0,Police
A300420,2021-10-20,17:46,Kolkata,18.597615,70.136735,Clear,Minor,Truck,Unknown,1,Citizen
A300421,2022-05-04,18:26,Pune,11.492254,77.344864,Clear,Moderate,Motorcycle,Distracted,1,Police
A300422,2024-05-20,11:53,Mumbai,18.511659,70.46518,Fog,Minor,Motorcycle,Bad Road,0,Hospital
A300423,2021-04-15,00:53,Bengaluru,20.584556,75.588602,Fog,Minor,Motorcycle,Drunk Driving,1,Police
A300424,2024-08-29,04:17,Hyderabad,8.840687,74.753472,Fog,Minor,Bicycle,Speeding,0,Police
A300425,2025-07-23,21:11,Kolkata,9.184024,72.573948,Clear,Minor,Car,Bad Road,0,Citizen
A300426,2022-06-22,18:08,Jaipur,22.271149,69.80809,Clear,Minor,Motorcycle,Weather,0,Hospital
A300427,2024-09-28,08:24,Kolkata,9.132254,68.558145,Rain,Severe,Car,Drunk Driving,1,Citizen
A300428,2023-10-18,09:12,Kolkata,25.672942,74.639258,Rain,Moderate,Pedestrian,Mechanical Failure,0,Police
A300429,2024-07-05,09:31,Bengaluru,16.347266,77.599919,Rain,Minor,Motorcycle,Speeding,0,Police
A300430,2021-07-25,16:35,Bengaluru,16.165075,76.831757,Clear,Fatal,Truck,Distracted,0,Police
A300431,2021-07-28,03:09,Chennai,9.899653,69.967287,Clear,Minor,Truck,Bad Road,1,Insurance
A300432,2022-08-21,02:08,Lucknow,19.143041,69.102261,Hazy,Minor,Bicycle,Bad Road,0,Police
A300433,2024-09-10,11:01,Bengaluru,12.819438,68.607228,Clear,Minor,Bus,Mechanical Failure,1,Police
A300434,2023-02-27,02:21,Bengaluru,12.055294,75.624326,Clear,Minor,Motorcycle,Weather,0,Citizen
A300435,2021-05-16,02:02,Delhi,23.644112,73.30207,Clear,Minor,Motorcycle,Bad Road,0,Police
A300436,2025-02-07,15:10,Pune,21.601238,73.64015,Clear,Moderate,Truck,Unknown,1,Citizen
A300437,2023-12-21,06:00,Pune,28.035024,75.984574,Clear,Moderate,Car,Weather,0,Police
A300438,2021-02-18,20:26,Delhi,26.787073,73.010916,Rain,Minor,Bus,Mechanical Failure,0,Police
A300439,2023-10-04,03:22,Hyderabad,22.323404,69.322062,Clear,Minor,Motorcycle,Distracted,0,Citizen
A300440,2024-09-30,10:04,Lucknow,21.881243,68.059371,Rain,None,Motorcycle,Drunk Driving,0,Police
A300441,2024-07-08,22:00,Jaipur,27.129202,73.512891,Clear,Minor,Truck,Unknown,0,Police
A300442,2022-11-27,14:00,Chennai,18.095478,75.818388,Rain,Moderate,Motorcycle,Unknown,3,Police
A300443,2021-09-20,11:30,Bengaluru,17.05793,76.72797,Snow (rare),Minor,Car,Distracted,1,Police
A300444,2024-09-13,04:12,Jaipur,12.119623,75.980889,Clear,Minor,Car,Drunk Driving,0,Police
A300445,2022-01-12,18:19,Hyderabad,8.450695,71.833448,Clear,Moderate,Motorcycle,Unknown,1,Police
A300446,2022-12-14,14:38,Hyderabad,23.989889,68.414457,Clear,Minor,Motorcycle,Unknown,0,Police
A300447,2022-12-13,22:37,Mumbai,10.965674,70.627489,Clear,Minor,Motorcycle,Weather,0,Police
A300448,2025-05-26,22:18,Delhi,16.783559,69.538856,Rain,Severe,Motorcycle,Bad Road,0,Citizen
A300449,2023-01-30,16:20,Kolkata,24.320207,73.712995,Rain,Minor,Motorcycle,Speeding,0,Citizen
A300450,2025-01-03,09:13,Hyderabad,9.899203,76.998993,Clear,Minor,Car,Distracted,0,Citizen
A300451,2022-09-06,08:11,Mumbai,24.851904,72.062743,Clear,Minor,Motorcycle,Unknown,0,Citizen
A300452,2023-03-18,11:24,Delhi,17.474564,75.30252,Rain,Minor,Bus,Mechanical Failure,0,Hospital
A300453,2021-10-03,05:24,Bengaluru,21.433301,70.467157,Hazy,Minor,Bus,Drunk Driving,1,Citizen
A300454,2021-03-14,18:06,Hyderabad,28.259615,68.400296,Clear,Moderate,Bus,Unknown,0,Citizen
A300455,2023-09-03,12:28,Kolkata,28.251375,71.724493,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A300456,2024-11-05,01:13,Pune,23.97735,71.546961,Clear,Minor,Car,Drunk Driving,0,Hospital
A300457,2024-01-06,09:45,Chennai,18.454416,73.006863,Fog,Minor,Bus,Distracted,2,Insurance
A300458,2024-11-01,03:12,Jaipur,10.624784,69.832436,Clear,Minor,Truck,Distracted,0,Police
A300459,2023-07-16,10:40,Chennai,27.260476,69.181724,Clear,Moderate,Car,Drunk Driving,0,Citizen
A300460,2025-03-25,14:10,Surat,27.097876,74.430901,Clear,Moderate,Car,Mechanical Failure,0,Insurance
A300461,2021-01-19,21:40,Pune,21.05391,74.656734,Clear,Minor,Car,Weather,0,Citizen
A300462,2021-04-15,21:37,Chennai,27.37915,68.190052,Clear,Moderate,Motorcycle,Unknown,0,Police
A300463,2021-02-16,15:51,Lucknow,15.529989,77.263393,Rain,Minor,Car,Speeding,1,Citizen
A300464,2023-06-09,16:51,Chennai,17.329514,69.003008,Rain,Moderate,Car,Speeding,0,Citizen
A300465,2024-10-28,20:25,Surat,8.436957,77.357435,Fog,Minor,Car,Weather,0,Police
A300466,2023-05-30,09:33,Chennai,12.221527,72.811009,Clear,Severe,Car,Unknown,0,Police
A300467,2021-11-13,09:03,Chennai,21.014915,76.463254,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A300468,2021-12-14,02:45,Jaipur,13.311696,68.656859,Storm,Minor,Truck,Unknown,0,Police
A300469,2025-02-22,18:53,Delhi,10.247826,72.058965,Clear,Moderate,Motorcycle,Drunk Driving,0,Police
A300470,2021-08-21,16:18,Chennai,20.954704,70.856423,Fog,Minor,Truck,Weather,0,Police
A300471,2024-07-20,10:36,Surat,22.711774,72.976449,Clear,Severe,Car,Unknown,0,Police
A300472,2024-02-03,21:41,Jaipur,8.183384,68.470002,Hazy,Severe,Motorcycle,Weather,1,Police
A300473,2024-03-30,08:46,Bengaluru,19.111488,77.449201,Rain,Fatal,Car,Unknown,0,Citizen
A300474,2021-08-28,13:44,Mumbai,23.005622,76.045006,Rain,Minor,Car,Distracted,0,Insurance
A300475,2021-08-16,09:36,Delhi,22.031654,70.929985,Rain,Minor,Pedestrian,Mechanical Failure,2,Hospital
A300476,2021-09-03,21:58,Kolkata,13.814369,69.861031,Clear,Minor,Truck,Weather,0,Police
A300477,2023-06-04,19:48,Lucknow,23.36362,69.872169,Rain,Minor,Car,Unknown,0,Police
A300478,2021-10-19,18:51,Jaipur,25.678168,72.004973,Fog,Minor,Car,Bad Road,0,Hospital
A300479,2021-11-01,12:41,Kolkata,25.132008,75.063679,Rain,Moderate,Motorcycle,Weather,0,Police
A300480,2025-06-10,00:56,Chennai,21.470342,72.909745,Clear,Severe,Bus,Distracted,1,Police
A300481,2022-03-19,18:56,Kolkata,14.591072,71.799688,Clear,Fatal,Car,Mechanical Failure,0,Citizen
A300482,2022-05-31,15:25,Delhi,12.385827,71.849649,Clear,Minor,Truck,Speeding,1,Police
A300483,2023-09-21,17:43,Delhi,27.965745,68.467639,Clear,Minor,Bus,Distracted,1,Insurance
A300484,2024-06-06,18:25,Chennai,8.179518,68.984195,Clear,Minor,Motorcycle,Unknown,1,Police
A300485,2021-04-29,10:02,Mumbai,26.75666,70.661197,Storm,Minor,Car,Unknown,0,Police
A300486,2022-05-21,18:55,Surat,14.569418,73.760374,Clear,Moderate,Car,Speeding,0,Hospital
A300487,2022-03-12,01:32,Kolkata,13.932541,70.071956,Clear,Minor,Car,Weather,0,Police
A300488,2022-03-27,18:25,Pune,9.950426,71.163163,Clear,Moderate,Motorcycle,Distracted,0,Police
A300489,2022-05-31,12:08,Lucknow,12.655924,72.224292,Clear,Severe,Motorcycle,Drunk Driving,0,Police
